latitude,longitude,photon height,confidence code
-15.29823110764364,-75.16541674577475,240.30637,4
-15.298237539015593,-75.16541756101678,238.8311,4
-15.298237509444863,-75.16541737941671,240.34607,4
-15.298243925259277,-75.16541809841952,239.67418,4
-15.298243876031707,-75.1654178023002,242.14366,4
-15.298243655977204,-75.16541646329546,253.31242,4
-15.298250360978606,-75.16541893897063,237.98883,4
-15.298250333523054,-75.16541877036083,239.39543,4
-15.298256728208642,-75.16541935823048,239.81859,4
-15.298263139418038,-75.16542005266035,239.35258,4
-15.298263151900679,-75.16542012931835,238.71309,4
-15.298263180210137,-75.1654203031716,237.26274,4
-15.298269550634553,-75.16542075222453,238.84357,4
-15.29826956289006,-75.16542082748758,238.2157,4
-15.298269527863543,-75.16542061238414,240.01016,4
-15.298275952691402,-75.16542138294695,238.91116,4
-15.298275945487916,-75.16542133870927,239.2802,4
-15.298275961272843,-75.1654214356468,238.47151,4
-15.298282404932158,-75.16542232158844,236.41057,4
-15.298282385504594,-75.16542220228108,237.40587,4
-15.298288762161325,-75.16542267609505,238.78369,4
-15.29828877543207,-75.16542275759237,238.10382,4
-15.298295178334335,-75.16542339193434,238.14319,4
-15.298295148135605,-75.16542320648044,239.6903,4
-15.298295187785143,-75.16542344997282,237.65901,4
-15.298301589657807,-75.16542407734873,237.75722,4
-15.298301593931914,-75.16542410359651,237.53825,4
-15.298301580883074,-75.16542402346215,238.20676,4
-15.2983016038864,-75.16542416472802,237.02827,4
-15.298301596626441,-75.16542412014385,237.4002,4
-15.298307996879256,-75.1654247369354,237.58748,4
-15.298308073274608,-75.1654251998895,233.7262,4
-15.298314369316039,-75.16542518227612,239.20583,4
-15.298314399959288,-75.1654253704589,237.63594,4
-15.29832722011335,-75.16542672157918,237.03394,4
-15.298333611473177,-75.16542728127676,237.70078,4
-15.298333626409136,-75.1654273729992,236.9356,4
-15.29833360807918,-75.16542726043404,237.87465,4
-15.29834001145757,-75.16542789333458,237.93167,4
-15.298346442208626,-75.16542869373436,236.59225,4
-15.298346426563048,-75.16542859765445,237.39378,4
-15.298352853569515,-75.16542938023356,236.20316,4
-15.298352857171977,-75.16542939615945,236.07114,4
-15.298352841232955,-75.16542930447454,236.83516,4
-15.298365685970708,-75.16543078743686,235.14569,4
-15.2983656471747,-75.16543055538763,237.08069,4
-15.298372056954523,-75.16543122468337,236.8388,4
-15.298372073577829,-75.16543132056994,236.03972,4
-15.298372055322147,-75.16543121465898,236.92242,4
-15.298372085959455,-75.16543139660531,235.40541,4
-15.298372063769982,-75.16543126653698,236.48964,4
-15.298372084201814,-75.16543138581167,235.49545,4
-15.298378486379965,-75.1654320078633,235.6487,4
-15.298378498885498,-75.16543208465946,235.00804,4
-15.29838488602571,-75.16543261380878,235.93735,4
-15.298384894730848,-75.16543266726667,235.49138,4
-15.29839128836293,-75.16543324150095,236.04483,4
-15.298397738584429,-75.16543415694154,233.75368,4
-15.298404117416368,-75.16543463345033,235.12535,4
-15.298404103142003,-75.16543454579252,235.85663,4
-15.29841051527203,-75.16543522625751,235.52794,4
-15.298410508573694,-75.16543518512361,235.8711,4
-15.29841693268286,-75.1654359386335,234.93419,4
-15.298416935069103,-75.1654359532872,234.81194,4
-15.298416943193413,-75.16543600317779,234.39572,4
-15.298423322519241,-75.16543648116739,235.75847,4
-15.298429715668844,-75.16543704974205,236.36586,4
-15.298429750538348,-75.16543725767471,234.63203,4
-15.298436162493388,-75.16543793503946,234.3339,4
-15.298436172635446,-75.16543799732044,233.81432,4
-15.298436170364534,-75.16543798337509,233.93066,4
-15.298436151680018,-75.16543786863599,234.88786,4
-15.298436132118098,-75.16543774850886,235.89,4
-15.298442568286873,-75.16543857407993,234.35669,4
-15.298442582556053,-75.16543866170488,233.62569,4
-15.298448997951775,-75.16543935923201,233.1618,4
-15.298455384033668,-75.16543987589803,234.20807,4
-15.298455375742643,-75.16543982498426,234.6328,4
-15.298455358147356,-75.16543971693464,235.5342,4
-15.298455393278774,-75.16543993267062,233.73444,4
-15.298461773726611,-75.16544041465477,235.07124,4
-15.29846179464134,-75.16544054308828,233.9998,4
-15.29846181599041,-75.16544067418897,232.9061,4
-15.298468197293538,-75.16544116097035,234.20418,4
-15.298468229654496,-75.1654413596926,232.54636,4
-15.298468204431343,-75.16544120480219,233.83852,4
-15.29846822962477,-75.1654413595101,232.54788,4
-15.298474591402817,-75.16544172594531,234.85126,4
-15.298474614360146,-75.1654418669215,233.67517,4
-15.298481019059281,-75.16544250802116,233.68692,4
-15.298481016889479,-75.16544249469688,233.79808,4
-15.298481023775325,-75.16544253698135,233.44533,4
-15.298487418868028,-75.16544311289307,234.00305,4
-15.298487421095958,-75.16544312657429,233.88892,4
-15.298487419842543,-75.16544311887733,233.95314,4
-15.29849383271475,-75.16544379778,233.65384,4
-15.298493840767074,-75.16544384722734,233.24133,4
-15.298500227430525,-75.16544436477473,234.28954,4
-15.29850023924654,-75.16544443733382,233.68422,4
-15.29850664754395,-75.16544508732443,233.62892,4
-15.298506679187902,-75.16544528164137,232.00786,4
-15.29851307225809,-75.16544583772854,232.73737,4
-15.298513121548782,-75.16544613421213,230.26483,4
-15.298513083522028,-75.1654459068972,232.16034,4
-15.298519499820541,-75.16544659946751,231.75351,4
-15.298519487369449,-75.16544652300908,232.39136,4
-15.29852589772959,-75.16544719026788,232.19554,4
-15.298532299101687,-75.16544779619576,232.51367,4
-15.298532287683823,-75.16544772608229,233.09859,4
-15.298538713310588,-75.16544848058795,232.17871,4
-15.29853871450264,-75.16544848790791,232.11763,4
-15.298538692347858,-75.1654483518628,233.25258,4
-15.298545114892681,-75.16544908708947,232.49506,4
-15.298545126794437,-75.16544916017402,231.88535,4
-15.29855149761116,-75.1654495774117,233.78215,4
-15.298551551628716,-75.16544990291756,231.06749,4
-15.298557928953434,-75.16545036597925,232.5827,4
-15.298557946170249,-75.16545047170128,231.70073,4
-15.298564361648667,-75.16545115633073,231.37079,4
-15.298564350660916,-75.1654510950557,231.88113,4
-15.29856434060939,-75.16545103333317,232.39604,4
-15.29856434079893,-75.16545103449701,232.38634,4
-15.298568684397074,-75.1654391449327,336.93875,0
-15.298570765107288,-75.16545177302983,231.60829,4
-15.298577173309997,-75.1654524185515,231.60693,4
-15.298577155571135,-75.16545231582091,232.4631,4
-15.298577178058073,-75.16545244770745,231.3637,4
-15.298583646622413,-75.16545346358437,228.27429,4
-15.29858997711088,-75.16545363750207,232.20966,4
-15.298589963578854,-75.16545355440783,232.90286,4
-15.298589990846162,-75.16545371564803,231.55856,4
-15.298589975884413,-75.16545362997087,232.27249,4
-15.298589999392505,-75.16545376812735,231.12076,4
-15.298589985692857,-75.16545369020024,231.77002,4
-15.298596406474518,-75.16545440589528,231.18898,4
-15.298596409373399,-75.16545442369599,231.04047,4
-15.298596429319208,-75.16545454617417,230.0187,4
-15.298596401749839,-75.16545437688316,231.431,4
-15.298609225004224,-75.16545570743155,231.11346,4
-15.298609240064522,-75.16545579990961,230.34196,4
-15.298609217259191,-75.16545565987298,231.51022,4
-15.298609232047797,-75.16545575068275,230.75264,4
-15.298609238804946,-75.16545579217518,230.4065,4
-15.298609232463818,-75.16545575323732,230.73134,4
-15.298615651357606,-75.1654564627469,230.20605,4
-15.298615618643218,-75.16545626806031,231.82936,4
-15.298622049490854,-75.16545705029961,230.69908,4
-15.298622070083146,-75.16545717674649,229.64421,4
-15.298622046180151,-75.16545702997027,230.86867,4
-15.298628461489779,-75.16545771699238,230.53441,4
-15.298628506002078,-75.16545799031937,228.2542,4
-15.298634875721318,-75.16545839677781,230.2623,4
-15.298634880150153,-75.16545842397292,230.03543,4
-15.298634854331288,-75.16545826543302,231.35803,4
-15.29864128807238,-75.16545906519188,230.08673,4
-15.298647697217202,-75.16545971371217,230.07887,4
-15.298654102327951,-75.16546033149744,230.32999,4
-15.298660525324504,-75.16546107045774,229.57037,4
-15.298660517359135,-75.16546102154712,229.97841,4
-15.298666966978583,-75.16546191803783,227.9072,4
-15.298666918166969,-75.16546161831495,230.40762,4
-15.29866692737746,-75.16546167487108,229.9358,4
-15.298666933309603,-75.16546171129681,229.63193,4
-15.298673337609083,-75.16546232933763,229.88547,4
-15.298679754982238,-75.1654630274986,229.47243,4
-15.298679756431124,-75.1654630363953,229.39821,4
-15.298686204446222,-75.16546392256116,227.41856,4
-15.298692583214716,-75.1654643833903,228.98912,4
-15.298692576502452,-75.16546434217463,229.33296,4
-15.298692589775374,-75.16546442367496,228.65305,4
-15.298698980658864,-75.16546497030286,229.50804,4
-15.298698989502526,-75.16546502460591,229.05502,4
-15.298698998841614,-75.16546508195104,228.57663,4
-15.298705409428548,-75.16546573791172,228.52301,4
-15.298718219048784,-75.16546698434563,228.96687,4
-15.29873106098603,-75.1654684230983,227.8147,4
-15.29873102638018,-75.16546821060915,229.58739,4
-15.298731060853074,-75.16546842228189,227.82152,4
-15.29873106022309,-75.16546841841365,227.85378,4
-15.298731046509127,-75.16546833420627,228.55627,4
-15.298737462503713,-75.16546901716735,228.28764,4
-15.298743878787418,-75.16546970761456,227.95766,4
-15.298743876248324,-75.16546969202393,228.08772,4
-15.298743823628776,-75.16546936892732,230.78314,4
-15.298743877814024,-75.16546970163769,228.00752,4
-15.298756713977868,-75.16547110405729,227.1738,4
-15.298756710054858,-75.16547108616523,227.32222,4
-15.298756682496101,-75.16547091694864,228.7339,4
-15.298763117837137,-75.16547172430336,227.43442,4
-15.298769552743211,-75.16547252277529,226.21184,4
-15.298775929973948,-75.16547297949727,227.84056,4
-15.298775956945553,-75.1654731389115,226.51149,4
-15.298775956460812,-75.1654731359351,226.53633,4
-15.298775939641763,-75.16547303885929,227.34534,4
-15.298782377787877,-75.16547385722548,225.9607,4
-15.298782352861979,-75.16547370417656,227.2375,4
-15.298782358353568,-75.16547373789578,226.9562,4
-15.298782359277574,-75.16547374356932,226.90887,4
-15.29878232892472,-75.16547356339404,228.41113,4
-15.298782354563773,-75.16547371462583,227.15033,4
-15.29878235719642,-75.16547373079071,227.01547,4
-15.298788757056998,-75.16547432648584,227.48875,4
-15.298788774379243,-75.16547442665092,226.65398,4
-15.298788751096161,-75.16547428988545,227.7941,4
-15.29878878354873,-75.16547448295292,226.18428,4
-15.298795187147462,-75.16547509543125,226.52036,4
-15.298795173418362,-75.16547501113277,227.22362,4
-15.298801446407195,-75.16547550934638,226.70195,4
-15.298801432823259,-75.16547543213443,227.34525,4
-15.298807868861392,-75.1654761938751,226.55644,4
-15.29881428132644,-75.16547681669581,226.92786,4
-15.298814288112917,-75.16547685836585,226.58022,4
-15.29881429480805,-75.16547689947501,226.23726,4
-15.29881429743457,-75.16547691560223,226.10272,4
-15.298814292817275,-75.16547688725129,226.33925,4
-15.298820701123235,-75.16547748499205,226.92186,4
-15.298820716939574,-75.16547758210653,226.1117,4
-15.29882071054298,-75.16547754283059,226.43935,4
-15.298827129229078,-75.16547820437896,226.49168,4
-15.298827124521285,-75.16547817547256,226.73283,4
-15.2988335487489,-75.16547887113862,226.50256,4
-15.298833561593883,-75.16547895000811,225.84459,4
-15.298833545997187,-75.16547885424285,226.64351,4
-15.298833544438391,-75.16547884467167,226.72336,4
-15.298839985235778,-75.16547964218944,225.64537,4
-15.298846397194062,-75.16548026853859,225.99649,4
-15.298852812170812,-75.16548090779956,226.24268,4
-15.298852829461593,-75.16548101396572,225.357,4
-15.29885281084853,-75.16548089968067,226.31041,4
-15.298852855888486,-75.165481176228,224.00333,4
-15.298859238688019,-75.16548161809128,225.89822,4
-15.298859249382618,-75.16548168375641,225.35042,4
-15.298859252557849,-75.16548170325241,225.18777,4
-15.298859242264502,-75.165481640051,225.71503,4
-15.298865672834886,-75.16548236964701,225.21227,4
-15.29886564790823,-75.16548221659714,226.48909,4
-15.29886567648543,-75.16548239206139,225.02528,4
-15.298865675051694,-75.16548238325828,225.09872,4
-15.298865670869748,-75.16548235758106,225.31293,4
-15.298878507922398,-75.16548368107483,225.44347,4
-15.298878513206953,-75.16548371352181,225.17278,4
-15.298878499853029,-75.16548363152911,225.8568,4
-15.298884926919156,-75.16548435185138,225.43535,4
-15.298884942020265,-75.16548444457148,224.66183,4
-15.298884908933355,-75.1654842414194,226.35663,4
-15.298884944242904,-75.16548445821839,224.54799,4
-15.298891356851861,-75.1654850842718,224.91563,4
-15.298891358649906,-75.16548509531164,224.82353,4
-15.298891348584435,-75.16548503351031,225.33911,4
-15.298891355482054,-75.16548507586123,224.9858,4
-15.298897766815871,-75.16548569437701,225.41814,4
-15.298897790403354,-75.16548583920222,224.20993,4
-15.298897784901888,-75.16548580542366,224.49173,4
-15.298903106007366,-75.16547980470773,280.13684,0
-15.298904206991915,-75.16548649029275,224.3723,4
-15.29891705295104,-75.16548788351356,223.94115,4
-15.298917062120365,-75.16548793981194,223.47148,4
-15.298917045678829,-75.16548783886314,224.31364,4
-15.298917028877145,-75.16548773570312,225.17426,4
-15.298929886707548,-75.16548919174735,224.22755,4
-15.298929879713809,-75.16548914880703,224.58577,4
-15.298929881372427,-75.16548915899062,224.50082,4
-15.298936294552053,-75.16548979677727,224.78195,4
-15.298942724788342,-75.16549053394496,224.23648,4
-15.298942724687624,-75.16549053332655,224.24164,4
-15.298942774159144,-75.16549083087571,221.7602,4
-15.298942709751802,-75.16549044162376,225.00667,4
-15.298942722483964,-75.16549051979656,224.3545,4
-15.298942729121292,-75.16549056054838,224.01454,4
-15.29894915317447,-75.1654912602021,223.78368,4
-15.29895556048152,-75.16549185750748,224.40823,4
-15.298961997242776,-75.16549263037008,223.57066,4
-15.298961992567834,-75.16549260166718,223.81012,4
-15.298962008536881,-75.16549269971293,222.99217,4
-15.298962018665302,-75.1654927557032,222.52592,4
-15.298968409541432,-75.16549325931952,223.9344,4
-15.298968426500357,-75.16549336344255,223.06577,4
-15.298968407595765,-75.16549324737366,224.03406,4
-15.29897483775688,-75.16549399229366,223.43102,4
-15.298974843185658,-75.16549402562474,223.15295,4
-15.298981269359965,-75.16549473464522,222.85262,4
-15.29898127008597,-75.16549473910268,222.81543,4
-15.298987695477956,-75.16549545008161,222.4994,4
-15.298987672009588,-75.16549531218915,223.64891,4
-15.298994108050326,-75.16549608255136,222.83984,4
-15.298994106098304,-75.16549607676217,222.8873,4
-15.298994103209152,-75.16549605902384,223.03528,4
-15.298994112745559,-75.16549611137846,222.59935,4
-15.299000524054755,-75.16549674328004,222.9451,4
-15.29900055166165,-75.1654969065807,221.58362,4
-15.299000513146321,-75.16549667630628,223.50381,4
-15.299000526746811,-75.1654967536128,222.85974,4
-15.299000533147055,-75.16549679290796,222.53192,4
-15.299006979847231,-75.1654976365252,221.11372,4
-15.299013372970323,-75.16549815184322,222.43573,4
-15.29901337628571,-75.16549817219837,222.26591,4
-15.299013346232783,-75.165497993881,223.75267,4
-15.299019808113757,-75.16549892581176,221.60135,4
-15.299019790981209,-75.16549882062513,222.47885,4
-15.299019796355452,-75.16549885362075,222.2036,4
-15.299019794788014,-75.16549884399731,222.28387,4
-15.299019783881832,-75.16549877703795,222.84248,4
-15.29902622205698,-75.16549957030131,221.8485,4
-15.299026193756799,-75.16549940274606,223.24547,4
-15.299032633575397,-75.16550020060427,222.21532,4
-15.299032644503134,-75.1655002676956,221.65561,4
-15.299039075576445,-75.16550101877591,221.01617,4
-15.299045476421451,-75.16550158500715,221.92009,4
-15.299045470817244,-75.16550155060004,222.20714,4
-15.299045449304746,-75.1655014247192,223.25644,4
-15.299045478387992,-75.16550159708072,221.81937,4
-15.299051881919821,-75.16550218056537,222.58063,4
-15.299051908012666,-75.16550234076222,221.2442,4
-15.299051897589571,-75.16550227676966,221.77805,4
-15.299051892728263,-75.16550224692374,222.02704,4
-15.29905832258652,-75.16550299281501,221.43466,4
-15.29906473534066,-75.16550363449042,221.7129,4
-15.299064708724307,-75.16550347727566,223.0236,4
-15.299064733842341,-75.16550362529154,221.78964,4
-15.299071148978825,-75.16550428817729,221.8913,4
-15.299071161782715,-75.16550436678602,221.23552,4
-15.299071187343388,-75.16550452371433,219.92636,4
-15.299077580246285,-75.16550504515882,221.20996,4
-15.299077568429816,-75.16550497261248,221.81517,4
-15.299084012894284,-75.16550581146564,220.45198,4
-15.299090413451179,-75.16550637585023,221.38045,4
-15.299090416448797,-75.16550639425375,221.22691,4
-15.299096829909256,-75.16550704451588,221.43922,4
-15.29910324552126,-75.1655077088922,221.53484,4
-15.299103259038692,-75.16550779188064,220.84251,4
-15.29910966781204,-75.16550842096498,221.23274,4
-15.29910967463275,-75.16550846283968,220.88342,4
-15.299116094909262,-75.16550915771693,220.72664,4
-15.299116099019681,-75.16550918295216,220.51611,4
-15.299116100672615,-75.16550919310005,220.43146,4
-15.299122516235364,-75.16550985999699,220.50908,4
-15.299122512265523,-75.16550983562483,220.7124,4
-15.299128936062655,-75.1655105540521,220.36111,4
-15.29912892569666,-75.16551049041217,220.89201,4
-15.29913533268699,-75.16551111819095,221.2962,4
-15.299135382871349,-75.16551142628698,218.72597,4
-15.299135354361491,-75.16551125125685,220.18613,4
-15.29914173572989,-75.16551171120923,221.99297,4
-15.29914176821616,-75.16551191065116,220.32916,4
-15.299141787938098,-75.16551203172946,219.31908,4
-15.299148184302904,-75.1655125847788,220.35017,4
-15.29914818383001,-75.16551258187557,220.37439,4
-15.299148183864338,-75.16551258208634,220.37263,4
-15.29915459536583,-75.16551322911157,220.6206,4
-15.29915460880942,-75.16551331164499,219.93208,4
-15.29915459710609,-75.1655132397954,220.53146,4
-15.29916102426947,-75.16551398403756,219.96927,4
-15.299161024482386,-75.16551398534469,219.95836,4
-15.299167428703923,-75.16551458982391,220.56291,4
-15.299167429690652,-75.16551459588165,220.51237,4
-15.29917385607165,-75.16551533711184,219.97693,4
-15.299180280139439,-75.16551606564707,219.54811,4
-15.299180266668053,-75.16551598294382,220.23805,4
-15.299186684051653,-75.16551667157725,220.14284,4
-15.299186680645066,-75.1655166506637,220.3173,4
-15.299193108004202,-75.16551740168876,219.70232,4
-15.299193113555756,-75.16551743577058,219.418,4
-15.299199519323164,-75.16551805540804,219.89978,4
-15.299199529087886,-75.16551811535497,219.39967,4
-15.29919952247576,-75.16551807476226,219.73831,4
-15.299205942386791,-75.16551878818049,219.43756,4
-15.299205966425117,-75.16551892955974,218.25897,4
-15.29920594505967,-75.16551880458961,219.30067,4
-15.299205952864636,-75.16551885250526,218.90094,4
-15.29921236095265,-75.16551948877347,219.24527,4
-15.299212353780801,-75.16551944474476,219.61256,4
-15.299212361660949,-75.16551949312179,219.209,4
-15.299218766104,-75.1655201082304,219.73045,4
-15.299218763302939,-75.16552009103444,219.8739,4
-15.299225185786973,-75.16552081813165,219.4617,4
-15.299225185316699,-75.1655208152446,219.48578,4
-15.299225181233655,-75.1655207901785,219.6949,4
-15.299225194184709,-75.165520869686,219.03162,4
-15.299231604884056,-75.16552152568556,219.21309,4
-15.29923802976609,-75.1655222642528,218.70712,4
-15.299238020560889,-75.16552220774152,219.17856,4
-15.299244418491252,-75.16552279366556,219.94482,4
-15.299244442558056,-75.1655229414126,218.71227,4
-15.29924442536127,-75.16552283584087,219.59297,4
-15.29925083780136,-75.16552350637204,219.65474,4
-15.299250844832889,-75.16552354953876,219.29463,4
-15.299250861862287,-75.16552364788781,218.47502,4
-15.299250842480827,-75.1655235350994,219.41508,4
-15.29926368449644,-75.1655249853118,218.6294,4
-15.299263679361685,-75.16552495378957,218.89235,4
-15.299270107777819,-75.1655257201893,218.15648,4
-15.299270095886305,-75.16552565338219,218.71297,4
-15.299270093715068,-75.165525640053,218.82416,4
-15.29927008262582,-75.16552557197629,219.39207,4
-15.299270103340778,-75.16552569295034,218.38371,4
-15.299276528586791,-75.16552644744324,217.7467,4
-15.299276511768035,-75.1655263503881,218.55553,4
-15.299276510532247,-75.16552634280166,218.61882,4
-15.299289340312926,-75.16552772258689,218.4245,4
-15.299289342701382,-75.16552773724949,218.30219,4
-15.299295755759172,-75.16552842108993,218.25557,4
-15.299295756160557,-75.16552842355404,218.235,4
-15.299295744219057,-75.1655283564407,218.79404,4
-15.299295752568232,-75.16552840150096,218.41898,4
-15.299302158885254,-75.16552905157538,218.65347,4
-15.29930216601167,-75.16552908912922,218.34103,4
-15.299302167088722,-75.16552909574115,218.28587,4
-15.299308576929418,-75.16552976268727,218.38072,4
-15.299308577046517,-75.16552976340614,218.37471,4
-15.29930857837914,-75.16552977158699,218.30647,4
-15.299308582210227,-75.16552979510571,218.11028,4
-15.299308587115602,-75.1655298252194,217.85905,4
-15.299308575593448,-75.16552975448589,218.44913,4
-15.299314988048316,-75.16553043892985,218.39822,4
-15.299314995314774,-75.16553048353798,218.0261,4
-15.299314993807982,-75.16553047428789,218.10326,4
-15.29931499167119,-75.16553046117035,218.21269,4
-15.299314999662206,-75.16553051022638,217.80345,4
-15.299321408816269,-75.16553117587102,217.90958,4
-15.299321402450706,-75.16553113679355,218.23557,4
-15.299327817209624,-75.16553183832427,218.0425,4
-15.29932782159157,-75.16553186522448,217.81808,4
-15.299327814899941,-75.16553182414542,218.16078,4
-15.299327828512409,-75.1655319077107,217.46365,4
-15.29932781532983,-75.16553182678446,218.13876,4
-15.299334229970041,-75.165532534842,217.89055,4
-15.299334232208839,-75.1655325485857,217.7759,4
-15.299340625916614,-75.16553313008008,218.58362,4
-15.299340631952893,-75.16553316094127,218.32701,4
-15.299347050853452,-75.1655338924165,217.8845,4
-15.299353460568103,-75.16553458016456,217.80519,4
-15.29935987556037,-75.16553529072934,217.53725,4
-15.299359879880093,-75.1655353172473,217.31604,4
-15.299359868281224,-75.16553524604393,217.91003,4
-15.299359868938772,-75.1655352500805,217.87636,4
-15.299359874193854,-75.16553528234051,217.60724,4
-15.299366281209199,-75.1655359454979,217.73479,4
-15.299366281050203,-75.16553594452182,217.74294,4
-15.29936629124513,-75.16553600710658,217.22084,4
-15.299366275686866,-75.16553591159733,218.0176,4
-15.29936629424824,-75.16553602554215,217.06705,4
-15.299366266376753,-75.16553585444424,218.49438,4
-15.29936628098138,-75.16553594409933,217.74646,4
-15.299372692826896,-75.16553663848319,217.61353,4
-15.299372695153208,-75.16553665276398,217.49438,4
-15.299379102966425,-75.16553732398239,217.55467,4
-15.299379114915522,-75.16553739733551,216.94275,4
-15.299385517404218,-75.16553803746909,217.26228,4
-15.29939192209229,-75.16553869271829,217.45566,4
-15.299391922688438,-75.16553869637791,217.42514,4
-15.299398325943798,-75.16553934445909,217.6782,4
-15.29939831358407,-75.16553926858563,218.31116,4
-15.299404741142405,-75.16554006749658,217.30585,4
-15.2994047362548,-75.16554003749276,217.55614,4
-15.299411149563827,-75.16554075058248,217.26662,4
-15.299411162722164,-75.16554083135816,216.59277,4
-15.299411156010388,-75.16554079015627,216.9365,4
-15.299411154602836,-75.16554078151569,217.00856,4
-15.29941755563001,-75.16554142087448,217.33394,4
-15.299417556245265,-75.16554142465135,217.30244,4
-15.29941756527389,-75.1655414800757,216.84007,4
-15.299417564769302,-75.16554147697822,216.86592,4
-15.299423968301742,-75.16554213339262,217.04881,4
-15.299423976688988,-75.16554218487967,216.6193,4
-15.29943034588765,-75.16554263797626,218.49724,4
-15.299430376224674,-75.16554282420687,216.94368,4
-15.299436789813457,-75.1655435457428,216.58284,4
-15.29943678522256,-75.16554351756064,216.81795,4
-15.299443184697296,-75.16554415416654,217.16533,4
-15.299449599637919,-75.16554488167793,216.75493,4
-15.299449603467446,-75.16554490518627,216.55882,4
-15.299455991437954,-75.16554547462988,217.46587,4
-15.299456003830384,-75.1655455507032,216.83125,4
-15.29946240974946,-75.1655462320736,216.80424,4
-15.299462411502713,-75.16554624283629,216.71446,4
-15.299462377420658,-75.16554603361733,218.45981,4
-15.299468815529385,-75.16554692010459,216.72047,4
-15.299468823707839,-75.16554697030946,216.30165,4
-15.299475219900147,-75.16554759549524,216.74258,4
-15.299481620180078,-75.16554824755222,216.95894,4
-15.299481612579216,-75.16554820089308,217.34818,4
-15.299481622858274,-75.16554826399279,216.8218,4
-15.299488040796627,-75.165549026238,216.1185,4
-15.299494435579177,-75.1655496481373,216.58553,4
-15.299494439727306,-75.16554967360122,216.37311,4
-15.299500819137625,-75.1655502029457,217.61176,4
-15.299507248344169,-75.1655510397913,216.28467,4
-15.299507237034677,-75.1655509703664,216.86382,4
-15.299507257713694,-75.16555109730743,215.80486,4
-15.2995072466668,-75.16555102949451,216.37056,4
-15.299507243917578,-75.16555101261802,216.51135,4
-15.299513651616524,-75.16555171926578,216.26987,4
-15.299513654596023,-75.16555173755586,216.11728,4
-15.29951364754847,-75.16555169429353,216.47818,4
-15.299513663487199,-75.16555179213556,215.66197,4
-15.299513651440597,-75.16555171818587,216.27887,4
-15.299520047608588,-75.1655523558887,216.61197,4
-15.29952005756796,-75.16555241702557,216.10196,4
-15.299526443530896,-75.16555299393231,216.94165,4
-15.299532857685502,-75.16555374533895,216.32507,4
-15.299532858333881,-75.1655537493191,216.29187,4
-15.299532854762722,-75.16555372739711,216.47475,4
-15.299539256147064,-75.1655544026958,216.4924,4
-15.299539261133978,-75.16555443330847,216.23703,4
-15.299539261960978,-75.16555443838513,216.19469,4
-15.29954566553068,-75.16555512897524,216.08414,4
-15.299545670367172,-75.16555515866455,215.83646,4
-15.299545667726774,-75.16555514245618,215.97166,4
-15.29954566217536,-75.16555510837826,216.25595,4
-15.299552061984729,-75.16555577777046,216.32156,4
-15.299552067414782,-75.16555581110337,216.0435,4
-15.299552068865573,-75.16555582000919,215.96921,4
-15.299558474257573,-75.16555652556477,215.73245,4
-15.299558471479248,-75.16555650850971,215.87473,4
-15.299564869779179,-75.16555717818581,215.93571,4
-15.299564865525896,-75.16555715207664,216.15352,4
-15.2995648710533,-75.16555718600713,215.87047,4
-15.299564856191312,-75.1655570947754,216.63153,4
-15.29956486856853,-75.16555717075411,215.99771,4
-15.29957126455416,-75.16555783388698,216.11171,4
-15.299577679705909,-75.16555860508448,215.32515,4
-15.2995840729282,-75.16555924359284,215.64471,4
-15.299590489084808,-75.16556002481977,214.7729,4
-15.299590457768495,-75.16555983258209,216.37656,4
-15.29959047836375,-75.16555995900771,215.32191,4
-15.2995968682207,-75.16556058073414,215.77983,4
-15.299596867324954,-75.16556057523552,215.82571,4
-15.29959686896535,-75.1655605853052,215.7417,4
-15.299596871042288,-75.16556059805464,215.63535,4
-15.299598989831297,-75.16557345573338,108.39738,0
-15.299603274894467,-75.16556130764125,215.3595,4
-15.299609660887917,-75.16556190955744,215.98097,4
-15.299609671199782,-75.16556197285753,215.45291,4
-15.299609666864265,-75.16556194624368,215.67493,4
-15.299628861348484,-75.16556398788278,215.5661,4
-15.299628858864224,-75.16556397263301,215.69333,4
-15.299628866167652,-75.16556401746556,215.31932,4
-15.299628864494762,-75.1655640071964,215.405,4
-15.299635259620667,-75.16556467306766,215.48926,4
-15.299641660487698,-75.16556537617103,215.26198,4
-15.299641654543311,-75.16556533968107,215.56638,4
-15.29964164815491,-75.16556530046545,215.89351,4
-15.2996480581828,-75.16556606179928,215.17947,4
-15.299648065867856,-75.16556610897449,214.78593,4
-15.299654445349004,-75.16556669054654,215.56961,4
-15.299654441297257,-75.16556666567466,215.7771,4
-15.29966084197334,-75.16556737361104,215.50645,4
-15.299667247143569,-75.1655681111481,214.98782,4
-15.299667248072684,-75.16556811685152,214.94025,4
-15.29967364195749,-75.1655687813823,215.0304,4
-15.299673646621748,-75.16556881001414,214.79155,4
-15.299673641045475,-75.16556877578388,215.0771,4
-15.29968003954638,-75.16556947642329,214.8641,4
-15.299680038004565,-75.16556946695876,214.94307,4
-15.299686424612318,-75.16557009661986,215.32106,4
-15.299686427429574,-75.16557011391374,215.1768,4
-15.299692825232038,-75.16557082007513,214.91466,4
-15.299692820856098,-75.16557079321319,215.13875,4
-15.29969282591413,-75.1655708242622,214.87973,4
